id,severity,confidence,area,file,line,title,why_it_matters,suggested_fix,source
SM-AUD-0115,P3,confirmed,permissions,semantic-memory/TESTING.md,,Non-script file is executable: semantic-memory/TESTING.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0116,P3,confirmed,permissions,semantic-memory/UPGRADE_SPEC.md,,Non-script file is executable: semantic-memory/UPGRADE_SPEC.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0117,P3,confirmed,permissions,semantic-memory/V1_1_AGENTS_ADDENDUM.md,,Non-script file is executable: semantic-memory/V1_1_AGENTS_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0118,P3,confirmed,permissions,semantic-memory/V1_1_SPEC_ADDENDUM.md,,Non-script file is executable: semantic-memory/V1_1_SPEC_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0119,P3,confirmed,permissions,semantic-memory/V1_1_TESTING_ADDENDUM.md,,Non-script file is executable: semantic-memory/V1_1_TESTING_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0120,P3,confirmed,permissions,semantic-memory/V2_AGENTS_ADDENDUM.md,,Non-script file is executable: semantic-memory/V2_AGENTS_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0121,P3,confirmed,permissions,semantic-memory/V2_PATCH_PROMPT.md,,Non-script file is executable: semantic-memory/V2_PATCH_PROMPT.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0122,P3,confirmed,permissions,semantic-memory/V2_SPEC_ADDENDUM.md,,Non-script file is executable: semantic-memory/V2_SPEC_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0123,P3,confirmed,permissions,semantic-memory/V2_TESTING_ADDENDUM.md,,Non-script file is executable: semantic-memory/V2_TESTING_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0124,P3,confirmed,permissions,semantic-memory/V3_AGENTS_ADDENDUM.md,,Non-script file is executable: semantic-memory/V3_AGENTS_ADDENDUM.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0125,P3,confirmed,permissions,semantic-memory/V3_CHANGE_MAP.md,,Non-script file is executable: semantic-memory/V3_CHANGE_MAP.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0126,P3,confirmed,permissions,semantic-memory/V3_SPEC.md,,Non-script file is executable: semantic-memory/V3_SPEC.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0127,P3,confirmed,permissions,semantic-memory/V3_TESTING.md,,Non-script file is executable: semantic-memory/V3_TESTING.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0128,P3,confirmed,permissions,semantic-memory/examples/basic_search.rs,,Non-script file is executable: semantic-memory/examples/basic_search.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0129,P3,confirmed,permissions,semantic-memory/examples/conversation_memory.rs,,Non-script file is executable: semantic-memory/examples/conversation_memory.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0130,P3,confirmed,permissions,semantic-memory/reference/chunk.rs,,Non-script file is executable: semantic-memory/reference/chunk.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0131,P3,confirmed,permissions,semantic-memory/reference/hybrid_search.rs,,Non-script file is executable: semantic-memory/reference/hybrid_search.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0132,P3,confirmed,permissions,semantic-memory/semantic-memory-spec.md,,Non-script file is executable: semantic-memory/semantic-memory-spec.md,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0133,P3,confirmed,permissions,semantic-memory/src/chunker.rs,,Non-script file is executable: semantic-memory/src/chunker.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0134,P3,confirmed,permissions,semantic-memory/src/config.rs,,Non-script file is executable: semantic-memory/src/config.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0135,P3,confirmed,permissions,semantic-memory/src/conversation.rs,,Non-script file is executable: semantic-memory/src/conversation.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0136,P3,confirmed,permissions,semantic-memory/src/db.rs,,Non-script file is executable: semantic-memory/src/db.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0137,P3,confirmed,permissions,semantic-memory/src/documents.rs,,Non-script file is executable: semantic-memory/src/documents.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0138,P3,confirmed,permissions,semantic-memory/src/embedder.rs,,Non-script file is executable: semantic-memory/src/embedder.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0139,P3,confirmed,permissions,semantic-memory/src/episodes.rs,,Non-script file is executable: semantic-memory/src/episodes.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0140,P3,confirmed,permissions,semantic-memory/src/error.rs,,Non-script file is executable: semantic-memory/src/error.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0141,P3,confirmed,permissions,semantic-memory/src/graph.rs,,Non-script file is executable: semantic-memory/src/graph.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0142,P3,confirmed,permissions,semantic-memory/src/hnsw.rs,,Non-script file is executable: semantic-memory/src/hnsw.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0143,P3,confirmed,permissions,semantic-memory/src/hnsw_ops.rs,,Non-script file is executable: semantic-memory/src/hnsw_ops.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0144,P3,confirmed,permissions,semantic-memory/src/json_compat_import.rs,,Non-script file is executable: semantic-memory/src/json_compat_import.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0145,P3,confirmed,permissions,semantic-memory/src/knowledge.rs,,Non-script file is executable: semantic-memory/src/knowledge.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0146,P3,confirmed,permissions,semantic-memory/src/lib.rs,,Non-script file is executable: semantic-memory/src/lib.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0147,P3,confirmed,permissions,semantic-memory/src/pool.rs,,Non-script file is executable: semantic-memory/src/pool.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0148,P3,confirmed,permissions,semantic-memory/src/projection_batch.rs,,Non-script file is executable: semantic-memory/src/projection_batch.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0149,P3,confirmed,permissions,semantic-memory/src/projection_derivation.rs,,Non-script file is executable: semantic-memory/src/projection_derivation.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
SM-AUD-0150,P3,confirmed,permissions,semantic-memory/src/projection_import.rs,,Non-script file is executable: semantic-memory/src/projection_import.rs,Executable bit on ordinary source/documentation creates noisy diffs and can confuse archive consumers.,Normalize to 0644 unless this file is intentionally runnable.,manifest-permission
